id,name,picture,description,player_min_age,players_min_amount,players_max_amount,duration,release_year,rating
153097,Heroes Wanted,https://cf.geekdo-images.com/images/pic1926621.jpg,https://boardgamegeek.com/boardgame/153097/heroes-wanted,13,1,5,45,2014,6.5806450000000005
223855,Sentient,https://cf.geekdo-images.com/images/pic3496086.jpg,https://boardgamegeek.com/boardgame/223855/sentient,12,2,4,60,2017,6.816155
129731,DreadBall: The Futuristic Sports Game,https://cf.geekdo-images.com/images/pic1482200.jpg,https://boardgamegeek.com/boardgame/129731/dreadball-futuristic-sports-game,14,2,2,90,2012,6.81493
205507,Key to the City: London,https://cf.geekdo-images.com/images/pic3145313.jpg,https://boardgamegeek.com/boardgame/205507/key-city-london,14,2,6,120,2016,6.706264999999999
91523,Mondo,https://cf.geekdo-images.com/images/pic1458279.jpg,https://boardgamegeek.com/boardgame/91523/mondo,8,1,4,30,2011,6.39699
715,Escape from Colditz,https://cf.geekdo-images.com/images/pic3117438.jpg,https://boardgamegeek.com/boardgame/715/escape-colditz,12,2,6,180,1973,6.429130000000001
197572,Warhammer Quest: Silver Tower,https://cf.geekdo-images.com/images/pic3061864.jpg,https://boardgamegeek.com/boardgame/197572/warhammer-quest-silver-tower,14,2,4,120,2016,6.91792
1219,Labyrinth,https://cf.geekdo-images.com/images/pic2773940.jpg,https://boardgamegeek.com/boardgame/1219/labyrinth,8,2,4,20,1986,6.294135000000002
39206,Click Clack Lumberjack,https://cf.geekdo-images.com/images/pic2518694.jpg,https://boardgamegeek.com/boardgame/39206/click-clack-lumberjack,5,2,7,10,2008,6.3585650000000005
4394,The Settlers of the Stone Age,https://cf.geekdo-images.com/images/pic200523.jpg,https://boardgamegeek.com/boardgame/4394/settlers-stone-age,10,3,4,90,2002,6.4086750000000015
45748,Carcassonne: Wheel of Fortune,https://cf.geekdo-images.com/images/pic587442.jpg,https://boardgamegeek.com/boardgame/45748/carcassonne-wheel-fortune,8,2,5,30,2009,6.635335
216201,Robo Rally,https://cf.geekdo-images.com/images/pic3374227.jpg,https://boardgamegeek.com/boardgame/216201/robo-rally,12,2,6,120,2016,6.77216
198740,Lovecraft Letter,https://cf.geekdo-images.com/images/pic3485528.png,https://boardgamegeek.com/boardgame/198740/lovecraft-letter,10,2,6,15,2017,6.81765
12350,Battlestations,https://cf.geekdo-images.com/images/pic493833.jpg,https://boardgamegeek.com/boardgame/12350/battlestations,12,2,8,240,2004,6.681625
3870,7 Ages,https://cf.geekdo-images.com/images/pic670488.jpg,https://boardgamegeek.com/boardgame/3870/7-ages,14,2,7,480,2004,6.644589999999999
20133,FAB: The Bulge,https://cf.geekdo-images.com/images/pic295987.jpg,https://boardgamegeek.com/boardgame/20133/fab-bulge,12,2,2,240,2008,6.823910000000001
193214,Meeple Circus,https://cf.geekdo-images.com/images/pic3895016.jpg,https://boardgamegeek.com/boardgame/193214/meeple-circus,8,2,5,45,2017,6.787889999999999
205418,Agricola: Family Edition,https://cf.geekdo-images.com/images/pic3136438.jpg,https://boardgamegeek.com/boardgame/205418/agricola-family-edition,8,1,4,45,2016,6.79173
2533,Kupferkessel Co.,https://cf.geekdo-images.com/images/pic128371.jpg,https://boardgamegeek.com/boardgame/2533/kupferkessel-co,8,2,2,30,2001,6.572925
12692,Gloom,https://cf.geekdo-images.com/images/pic2080481.jpg,https://boardgamegeek.com/boardgame/12692/gloom,13,2,5,60,2005,6.291144999999999
103686,Mundus Novus,https://cf.geekdo-images.com/images/pic1077124.jpg,https://boardgamegeek.com/boardgame/103686/mundus-novus,14,2,6,60,2011,6.462954999999999
37371,Piece o' Cake,https://cf.geekdo-images.com/images/pic629711.jpg,https://boardgamegeek.com/boardgame/37371/piece-o-cake,8,2,5,20,2008,6.405704999999998
156548,Super Dungeon Explore: Forgotten King,https://cf.geekdo-images.com/images/pic2755578.jpg,https://boardgamegeek.com/boardgame/156548/super-dungeon-explore-forgotten-king,0,1,6,120,2015,6.7207300000000005
21791,Masons,https://cf.geekdo-images.com/images/pic200801.jpg,https://boardgamegeek.com/boardgame/21791/masons,8,2,4,45,2006,6.378455000000001
198454,When I Dream,https://cf.geekdo-images.com/images/pic3747128.png,https://boardgamegeek.com/boardgame/198454/when-i-dream,8,4,10,40,2016,6.74518
559,Metro,https://cf.geekdo-images.com/images/pic3389098.jpg,https://boardgamegeek.com/boardgame/559/metro,8,2,6,30,1997,6.297305000000001
40990,Word on the Street,https://cf.geekdo-images.com/images/pic3757407.jpg,https://boardgamegeek.com/boardgame/40990/word-street,12,2,10,20,2009,6.4183249999999985
230085,Agra,https://cf.geekdo-images.com/images/pic3621105.jpg,https://boardgamegeek.com/boardgame/230085/agra,12,2,4,120,2017,6.8371749999999984
155695,Age of War,https://cf.geekdo-images.com/images/pic1977202.jpg,https://boardgamegeek.com/boardgame/155695/age-war,14,2,6,30,2014,6.32469
217,A la carte,https://cf.geekdo-images.com/images/pic599251.jpg,https://boardgamegeek.com/boardgame/217/la-carte,13,2,4,30,1989,6.3516
125921,Catan: Junior,https://cf.geekdo-images.com/images/pic1332510.jpg,https://boardgamegeek.com/boardgame/125921/catan-junior,6,2,4,30,2012,6.4693000000000005
11229,Star Wars Miniatures,https://cf.geekdo-images.com/images/pic54249.jpg,https://boardgamegeek.com/boardgame/11229/star-wars-miniatures,12,2,2,60,2004,6.5356299999999985
3972,Catan: Portable Edition,https://cf.geekdo-images.com/images/pic1081330.jpg,https://boardgamegeek.com/boardgame/3972/catan-portable-edition,10,3,4,90,2002,6.50664
6819,Skat,https://cf.geekdo-images.com/images/pic1837483.jpg,https://boardgamegeek.com/boardgame/6819/skat,10,3,3,30,1810,6.749554999999999
187680,Quests of Valeria,https://cf.geekdo-images.com/images/pic3402652.png,https://boardgamegeek.com/boardgame/187680/quests-valeria,14,1,5,45,2017,6.647325
16991,Khet: The Laser Game,https://cf.geekdo-images.com/images/pic289666.jpg,https://boardgamegeek.com/boardgame/16991/khet-laser-game,9,2,2,20,2005,6.380845
118418,Divinare,https://cf.geekdo-images.com/images/pic1310445.jpg,https://boardgamegeek.com/boardgame/118418/divinare,13,2,4,30,2012,6.48556
36946,Red November,https://cf.geekdo-images.com/images/pic973939.jpg,https://boardgamegeek.com/boardgame/36946/red-november,13,1,8,120,2008,6.27055
17161,Tempus,https://cf.geekdo-images.com/images/pic218485.jpg,https://boardgamegeek.com/boardgame/17161/tempus,14,3,5,120,2006,6.356319999999999
531,Merchants of Amsterdam,https://cf.geekdo-images.com/images/pic153968.jpg,https://boardgamegeek.com/boardgame/531/merchants-amsterdam,10,3,5,60,2000,6.46575
145203,Prosperity,https://cf.geekdo-images.com/images/pic1717367.jpg,https://boardgamegeek.com/boardgame/145203/prosperity,13,2,4,60,2013,6.49491
22532,Wings of War: The Dawn of World War II,https://cf.geekdo-images.com/images/pic269322.jpg,https://boardgamegeek.com/boardgame/22532/wings-war-dawn-world-war-ii,12,2,6,45,2007,6.537744999999999
59,Giganten,https://cf.geekdo-images.com/images/pic431734.jpg,https://boardgamegeek.com/boardgame/59/giganten,10,3,4,90,1999,6.476755000000002
158340,Lost Legacy: Flying Garden,https://cf.geekdo-images.com/images/pic1998163.jpg,https://boardgamegeek.com/boardgame/158340/lost-legacy-flying-garden,10,2,4,10,2014,6.4916849999999995
205158,Codenames: Deep Undercover,https://cf.geekdo-images.com/images/pic3119534.jpg,https://boardgamegeek.com/boardgame/205158/codenames-deep-undercover,18,4,8,30,2016,6.497315
119781,Legacy: Gears of Time,https://cf.geekdo-images.com/images/pic1315362.png,https://boardgamegeek.com/boardgame/119781/legacy-gears-time,13,2,4,60,2012,6.644575
38786,"Red Winter: The Soviet Attack at Tolvajärvi, Finland ? 8-12 December 1939",https://cf.geekdo-images.com/images/pic1350669.jpg,https://boardgamegeek.com/boardgame/38786/red-winter-soviet-attack-tolvajarvi-finland-8-12-d,12,2,2,720,2012,7.111269999999998
124969,Dungeon Command: Curse of Undeath,https://cf.geekdo-images.com/images/pic3365669.jpg,https://boardgamegeek.com/boardgame/124969/dungeon-command-curse-undeath,12,2,2,90,2012,6.862794999999999
37196,Sorry! Sliders,https://cf.geekdo-images.com/images/pic358058.jpg,https://boardgamegeek.com/boardgame/37196/sorry-sliders,6,1,4,30,2008,6.311755000000001
229220,Santa Maria,https://cf.geekdo-images.com/images/pic3882016.jpg,https://boardgamegeek.com/boardgame/229220/santa-maria,12,1,4,90,2017,7.010875
203780,Power Grid: The Card Game,https://cf.geekdo-images.com/images/pic3091756.jpg,https://boardgamegeek.com/boardgame/203780/power-grid-card-game,12,2,6,60,2016,6.572235000000001
32484,The Battle for Hill 218,https://cf.geekdo-images.com/images/pic2532938.jpg,https://boardgamegeek.com/boardgame/32484/battle-hill-218,0,2,2,15,2007,6.429080000000001
168274,Mistfall,https://cf.geekdo-images.com/images/pic2410035.png,https://boardgamegeek.com/boardgame/168274/mistfall,14,1,4,120,2015,6.5627699999999995
19427,Gemblo,https://cf.geekdo-images.com/images/pic1876379.jpg,https://boardgamegeek.com/boardgame/19427/gemblo,6,2,6,30,2005,6.522605
348,Merchants of the Middle Ages,https://cf.geekdo-images.com/images/pic1305697.jpg,https://boardgamegeek.com/boardgame/348/merchants-middle-ages,10,2,4,120,1999,6.494095
39188,Liberty Roads,https://cf.geekdo-images.com/images/pic436113.jpg,https://boardgamegeek.com/boardgame/39188/liberty-roads,0,2,2,960,2009,7.167835
154301,The Battle at Kemble's Cascade,https://cf.geekdo-images.com/images/pic1926145.jpg,https://boardgamegeek.com/boardgame/154301/battle-kembles-cascade,13,1,5,75,2014,6.520355
7,Cathedral,https://cf.geekdo-images.com/images/pic181642.jpg,https://boardgamegeek.com/boardgame/7/cathedral,8,2,2,20,1978,6.350230000000001
158109,Onward to Venus,https://cf.geekdo-images.com/images/pic1993102.jpg,https://boardgamegeek.com/boardgame/158109/onward-venus,0,2,5,120,2014,6.56648
188866,Incómodos Invitados,https://cf.geekdo-images.com/images/pic3476000.png,https://boardgamegeek.com/boardgame/188866/incomodos-invitados,12,2,8,75,2016,7.04731
156501,Greenland,https://cf.geekdo-images.com/images/pic3936687.jpg,https://boardgamegeek.com/boardgame/156501/greenland,12,1,3,120,2014,6.659775
23107,Drakon (third edition),https://cf.geekdo-images.com/images/pic153409.jpg,https://boardgamegeek.com/boardgame/23107/drakon-third-edition,10,2,6,40,2006,6.3558900000000005
112092,Shadowrift,https://cf.geekdo-images.com/images/pic2570089.jpg,https://boardgamegeek.com/boardgame/112092/shadowrift,14,1,6,120,2012,6.68415
19348,Byzantium,https://cf.geekdo-images.com/images/pic93883.jpg,https://boardgamegeek.com/boardgame/19348/byzantium,13,2,4,180,2005,6.508005000000001
108,TAMSK,https://cf.geekdo-images.com/images/pic54775.jpg,https://boardgamegeek.com/boardgame/108/tamsk,8,2,2,20,1998,6.488475
17240,That's Life!,https://cf.geekdo-images.com/images/pic108094.jpg,https://boardgamegeek.com/boardgame/17240/s-life,8,2,6,30,2005,6.353125
798,Ace of Aces: Handy Rotary Series,https://cf.geekdo-images.com/images/pic896670.jpg,https://boardgamegeek.com/boardgame/798/ace-aces-handy-rotary-series,10,2,2,20,1980,6.58971
1044,Gunslinger,https://cf.geekdo-images.com/images/pic184259.jpg,https://boardgamegeek.com/boardgame/1044/gunslinger,12,1,7,90,1982,6.644914999999999
15954,Conquest of Paradise,https://cf.geekdo-images.com/images/pic3207152.jpg,https://boardgamegeek.com/boardgame/15954/conquest-paradise,12,1,4,90,2007,6.534419999999999
31479,Ubongo Extreme,https://cf.geekdo-images.com/images/pic506918.jpg,https://boardgamegeek.com/boardgame/31479/ubongo-extreme,8,2,4,30,2007,6.5150450000000015
2529,Flat Top,https://cf.geekdo-images.com/images/pic806423.jpg,https://boardgamegeek.com/boardgame/2529/flat-top,12,2,2,360,1977,6.739525
202426,Sidereal Confluence: Trading and Negotiation in the Elysian Quadrant,https://cf.geekdo-images.com/images/pic3476762.png,https://boardgamegeek.com/boardgame/202426/sidereal-confluence-trading-and-negotiation-elysia,14,4,9,180,2017,7.09503
20,Full Metal Planète,https://cf.geekdo-images.com/images/pic451783.jpg,https://boardgamegeek.com/boardgame/20/full-metal-planete,12,2,4,90,1988,6.8074650000000005
140535,Kory?,https://cf.geekdo-images.com/images/pic1858262.jpg,https://boardgamegeek.com/boardgame/140535/kory,13,2,4,20,2013,6.488525000000001
193308,Spyfall 2,https://cf.geekdo-images.com/images/pic2880773.jpg,https://boardgamegeek.com/boardgame/193308/spyfall-2,13,3,12,10,2017,6.735119999999998
1042,Dragon's Gold,https://cf.geekdo-images.com/images/pic2410752.jpg,https://boardgamegeek.com/boardgame/1042/dragons-gold,12,3,6,45,2001,6.334205
156138,Happy Pigs,https://cf.geekdo-images.com/images/pic2830958.jpg,https://boardgamegeek.com/boardgame/156138/happy-pigs,8,2,6,45,2013,6.576905
35488,The Name of the Rose,https://cf.geekdo-images.com/images/pic3850166.jpg,https://boardgamegeek.com/boardgame/35488/name-rose,0,2,5,75,2008,6.481365
189052,Sea of Clouds,https://cf.geekdo-images.com/images/pic3585484.jpg,https://boardgamegeek.com/boardgame/189052/sea-clouds,10,2,4,45,2016,6.53518
320,Scrabble,https://cf.geekdo-images.com/images/pic404651.jpg,https://boardgamegeek.com/boardgame/320/scrabble,10,2,4,90,1948,6.242465
119012,The Capitals,https://cf.geekdo-images.com/images/pic1701352.jpg,https://boardgamegeek.com/boardgame/119012/capitals,13,2,5,120,2013,6.6072500000000005
234277,Nusfjord,https://cf.geekdo-images.com/images/pic3729114.png,https://boardgamegeek.com/boardgame/234277/nusfjord,12,1,5,100,2017,6.84793
2603,The Lord of the Rings Trading Card Game,https://cf.geekdo-images.com/images/pic212859.jpg,https://boardgamegeek.com/boardgame/2603/lord-rings-trading-card-game,12,2,6,45,2001,6.52458
3085,Gang of Four,https://cf.geekdo-images.com/images/pic149652.jpg,https://boardgamegeek.com/boardgame/3085/gang-four,8,3,4,40,1990,6.39475
180564,Carcassonne: Star Wars,https://cf.geekdo-images.com/images/pic2602614.jpg,https://boardgamegeek.com/boardgame/180564/carcassonne-star-wars,7,2,5,35,2015,6.520169999999999
1491,Outpost,https://cf.geekdo-images.com/images/pic1083946.jpg,https://boardgamegeek.com/boardgame/1491/outpost,12,2,9,150,1991,6.5194350000000005
163,Balderdash,https://cf.geekdo-images.com/images/pic40574.jpg,https://boardgamegeek.com/boardgame/163/balderdash,12,2,6,60,1984,6.30131
103660,VivaJava: The Coffee Game,https://cf.geekdo-images.com/images/pic1304646.jpg,https://boardgamegeek.com/boardgame/103660/vivajava-coffee-game,13,3,8,90,2012,6.574580000000001
949,Twixt,https://cf.geekdo-images.com/images/pic146608.jpg,https://boardgamegeek.com/boardgame/949/twixt,12,2,4,30,1962,6.38753
111148,Würfel Bohnanza,https://cf.geekdo-images.com/images/pic1197852.jpg,https://boardgamegeek.com/boardgame/111148/wurfel-bohnanza,10,2,5,45,2012,6.43219
28620,Phoenicia,https://cf.geekdo-images.com/images/pic194397.jpg,https://boardgamegeek.com/boardgame/28620/phoenicia,12,2,5,90,2007,6.388425
38506,Witch of Salem,https://cf.geekdo-images.com/images/pic564525.jpg,https://boardgamegeek.com/boardgame/38506/witch-salem,10,2,4,60,2008,6.417655
41429,Band of Brothers: Screaming Eagles,https://cf.geekdo-images.com/images/pic735625.jpg,https://boardgamegeek.com/boardgame/41429/band-brothers-screaming-eagles,12,2,2,90,2011,7.02226
191597,Dale of Merchants 2,https://cf.geekdo-images.com/images/pic2986642.jpg,https://boardgamegeek.com/boardgame/191597/dale-merchants-2,10,2,4,40,2016,6.831664999999999
129050,P.I.,https://cf.geekdo-images.com/images/pic1388461.jpg,https://boardgamegeek.com/boardgame/129050/pi,13,2,5,60,2012,6.4823900000000005
286,Machiavelli,https://cf.geekdo-images.com/images/pic276379.jpg,https://boardgamegeek.com/boardgame/286/machiavelli,12,4,8,480,1977,6.634309999999998
148261,SeaFall,https://cf.geekdo-images.com/images/pic3571648.jpg,https://boardgamegeek.com/boardgame/148261/seafall,14,3,5,180,2016,6.43695
187273,The Dresden Files Cooperative Card Game,https://cf.geekdo-images.com/images/pic3488616.jpg,https://boardgamegeek.com/boardgame/187273/dresden-files-cooperative-card-game,13,1,5,30,2017,6.705715
99392,Colonial: Europe's Empires Overseas,https://cf.geekdo-images.com/images/pic1420788.jpg,https://boardgamegeek.com/boardgame/99392/colonial-europes-empires-overseas,14,2,6,120,2011,6.7084649999999995
191572,Animals on Board,https://cf.geekdo-images.com/images/pic2845593.jpg,https://boardgamegeek.com/boardgame/191572/animals-board,8,2,4,30,2016,6.4706600000000005
59753,Priests of Ra,https://cf.geekdo-images.com/images/pic3711759.jpg,https://boardgamegeek.com/boardgame/59753/priests-ra,12,2,5,60,2009,6.5291
124827,Space Cadets: Away Missions,https://cf.geekdo-images.com/images/pic1927835.jpg,https://boardgamegeek.com/boardgame/124827/space-cadets-away-missions,10,1,6,120,2015,6.85458
6887,Hearts,https://cf.geekdo-images.com/images/pic191579.jpg,https://boardgamegeek.com/boardgame/6887/hearts,8,3,7,30,1850,6.309284999999999
153318,Dimension,https://cf.geekdo-images.com/images/pic2606156.jpg,https://boardgamegeek.com/boardgame/153318/dimension,8,1,4,30,2014,6.537905
155463,DC Comics Deck-Building Game: Forever Evil,https://cf.geekdo-images.com/images/pic2454379.jpg,https://boardgamegeek.com/boardgame/155463/dc-comics-deck-building-game-forever-evil,0,2,5,75,2014,6.731839999999999
38713,Time's Up! Edición Amarilla,https://cf.geekdo-images.com/images/pic393663.jpg,https://boardgamegeek.com/boardgame/38713/times-edicion-amarilla,0,4,12,30,2008,6.805464999999999
8730,Flying Colors,https://cf.geekdo-images.com/images/pic804598.jpg,https://boardgamegeek.com/boardgame/8730/flying-colors,12,1,4,240,2005,6.808955
1423,Storm over Arnhem,https://cf.geekdo-images.com/images/pic2074683.jpg,https://boardgamegeek.com/boardgame/1423/storm-over-arnhem,12,2,2,300,1981,6.67783
67877,Anomia,https://cf.geekdo-images.com/images/pic2527529.jpg,https://boardgamegeek.com/boardgame/67877/anomia,10,3,6,30,2010,6.4218600000000015
90305,Cargo Noir,https://cf.geekdo-images.com/images/pic893400.jpg,https://boardgamegeek.com/boardgame/90305/cargo-noir,8,2,5,90,2011,6.33616
197831,Dark Souls: The Board Game,https://cf.geekdo-images.com/images/pic3784353.jpg,https://boardgamegeek.com/boardgame/197831/dark-souls-board-game,14,1,4,120,2017,6.5549300000000015
936,The Fury of Dracula,https://cf.geekdo-images.com/images/pic312728.jpg,https://boardgamegeek.com/boardgame/936/fury-dracula,12,2,4,180,1987,6.550555000000001
634,River Dragons,https://cf.geekdo-images.com/images/pic1374907.jpg,https://boardgamegeek.com/boardgame/634/river-dragons,8,2,6,30,2000,6.3264
382,Heimlich & Co.,https://cf.geekdo-images.com/images/pic183805.jpg,https://boardgamegeek.com/boardgame/382/heimlich-co,8,2,7,30,1984,6.3146450000000005
